CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
50432777,200095153,CUIDADO PERSONAL,ESIKA,7.38,3/13/2023
42759880,210100407,CUIDADO PERSONAL,CYZONE,17.45,3/14/2023
49642350,200102430,FRAGANCIAS,ESIKA,16.5,3/23/2023
39592525,210090700,PROMOCION USUARIOS,ESIKA,39.9,3/23/2023
46779789,200089488,TRATAMIENTO CORPORAL,ESIKA,35.9,3/27/2023
49389949,200039855,FRAGANCIAS,CYZONE,34.9,3/16/2023
41317310,200103405,MAQUILLAJE,ESIKA,32.9,3/15/2023
50368645,200106575,MAQUILLAJE,CYZONE,10.34,3/22/2023
49864310,210097513,MAQUILLAJE,CYZONE,12.9,4/1/2023
50156648,200110341,MAQUILLAJE,ESIKA,21.9,3/28/2023
50437760,200102433,FRAGANCIAS,ESIKA,29.19,3/21/2023
42909386,200095374,CUIDADO PERSONAL,ESIKA,5.1,3/24/2023
44109905,210098522,MAQUILLAJE,CYZONE,12.9,3/23/2023
49401760,200103963,TRATAMIENTO CORPORAL,LBEL,9.95,3/22/2023
46611063,200101350,MUESTRAS COSMETICOS,LBEL,4.5,3/14/2023
47257492,210102059,HOGAR,CYZONE,34.9,3/15/2023
42909386,200105017,FRAGANCIAS,CYZONE,29.9,3/24/2023
48346014,200109443,FRAGANCIAS,ESIKA,34.9,3/24/2023
48297765,200103025,CUIDADO PERSONAL,ESIKA,24.9,3/20/2023
42382701,200095931,FRAGANCIAS,ESIKA,52.9,3/23/2023
48346014,200097066,CUIDADO PERSONAL,ESIKA,27.48,3/24/2023
44413795,200099615,MAQUILLAJE,ESIKA,1,3/16/2023
47499070,210102070,HOGAR,CYZONE,44.9,3/27/2023
49864310,210091659,PROMOCION USUARIOS,LBEL,0.9,4/1/2023
44047470,200107362,MAQUILLAJE,CYZONE,13.9,3/13/2023
12221789,210102374,BIJOUTERIE,ESIKA,54.9,3/24/2023
46587790,200086432,FRAGANCIAS,ESIKA,41.9,3/20/2023
12221789,200099207,MAQUILLAJE,LBEL,39.95,3/17/2023
50034054,210101369,BIJOUTERIE,ESIKA,24.9,3/20/2023
33529260,200103719,MAQUILLAJE,ESIKA,34.9,3/21/2023
49864310,210099064,BIJOUTERIE,ESIKA,39.9,4/1/2023
11692060,200086180,MUESTRAS COSMETICOS,CYZONE,1.9,3/20/2023
50051617,200102430,FRAGANCIAS,ESIKA,20,3/24/2023
48433154,200105008,FRAGANCIAS,CYZONE,22.16,3/24/2023
45494314,200106488,TRATAMIENTO FACIAL,CYZONE,24.9,3/20/2023
33777957,210100001,BIJOUTERIE,ESIKA,84.9,3/16/2023
50462889,210095652,MAQUILLAJE,CYZONE,17.9,3/22/2023
49728603,200105982,MAQUILLAJE,LBEL,27,3/16/2023
49588232,200094857,MAQUILLAJE,ESIKA,15.9,3/22/2023
39592525,200107883,CUIDADO PERSONAL,CYZONE,8.9,3/23/2023
50302369,200082687,CUIDADO PERSONAL,ESIKA,10.79,3/20/2023
50409260,210096207,MAQUILLAJE,ESIKA,14.21,3/15/2023
49728603,200099047,FRAGANCIAS,ESIKA,76.4,3/16/2023
4623541,200112478,MAQUILLAJE,ESIKA,13.95,3/17/2023
33777957,210102169,PROMOCION USUARIOS,LBEL,65.25,3/16/2023
49740433,210085428,MAQUILLAJE,CYZONE,9.9,3/14/2023
50034054,200084882,FRAGANCIAS,LBEL,58.9,3/20/2023
48341519,200106453,MAQUILLAJE,ESIKA,21.9,3/17/2023
46611063,200095919,MUESTRAS COSMETICOS,ESIKA,4,3/14/2023
50391108,210101250,COMPLEMENTOS,CYZONE,59.9,3/21/2023
44109905,200112293,MAQUILLAJE,CYZONE,9.5,12/27/2022
3441296,200090349,CUIDADO PERSONAL,ESIKA,23.9,2/28/2023
49728603,200089510,CUIDADO PERSONAL,CYZONE,17.45,6/7/2023
46114531,210090421,RELOJES,ESIKA,74.95,3/13/2023
47948835,210095249,CUIDADO PERSONAL,CYZONE,17.45,3/14/2023
42382701,200095430,CUIDADO PERSONAL,CYZONE,8.9,2/9/2023
11692060,200111179,CUIDADO PERSONAL,CYZONE,7.38,4/10/2023
42567566,200102433,FRAGANCIAS,ESIKA,29.19,3/20/2023
49657315,200103354,MAQUILLAJE,ESIKA,4.3,2/23/2023
49819226,200103327,MAQUILLAJE,ESIKA,27.9,3/17/2023
50051617,200098266,MUESTRAS COSMETICOS,ESIKA,1.9,1/4/2023
48212689,210100407,CUIDADO PERSONAL,CYZONE,22.9,3/20/2023
49470762,200108408,FRAGANCIAS,ESIKA,26.56,3/13/2023
50156648,200084778,CUIDADO PERSONAL,CYZONE,15.9,3/28/2023
12221789,210097030,CUIDADO PERSONAL,LBEL,10,3/17/2023
34191115,200109443,FRAGANCIAS,ESIKA,34.9,3/24/2023
48177719,210100495,MAQUILLAJE,CYZONE,12.9,4/28/2023
50773094,210098524,MAQUILLAJE,CYZONE,16.9,6/7/2023
48297765,200082687,CUIDADO PERSONAL,ESIKA,17.9,12/28/2022
48047378,200099198,FRAGANCIAS,LBEL,79,5/11/2023
39592525,200082687,CUIDADO PERSONAL,ESIKA,10.93,1/2/2023
39630249,200104391,TRATAMIENTO CORPORAL,LBEL,23.37,2/6/2023
49703155,200086399,FRAGANCIAS,LBEL,44.9,5/25/2023
49470762,200112527,MAQUILLAJE,ESIKA,27.9,3/13/2023
50224287,200095153,CUIDADO PERSONAL,ESIKA,7.38,3/21/2023
48047378,200107359,MAQUILLAJE,CYZONE,13.9,1/4/2023
39592525,200102045,FRAGANCIAS,ESIKA,40,1/2/2023
49657315,200106356,FRAGANCIAS,CYZONE,39.9,12/21/2022
39625989,200105041,FRAGANCIAS,ESIKA,27,12/21/2022
33090625,200104393,TRATAMIENTO CORPORAL,LBEL,23.81,5/2/2023
45494314,200109875,FRAGANCIAS,LBEL,70,5/2/2023
33090625,200092313,FRAGANCIAS,LBEL,18.01,5/2/2023
11976964,200105222,TRATAMIENTO FACIAL,ESIKA,29.9,12/19/2022
33090625,200084882,FRAGANCIAS,LBEL,54.95,5/2/2023
33529260,200106593,MAQUILLAJE,CYZONE,16.9,5/2/2023
33905173,200105034,TRATAMIENTO FACIAL,CYZONE,25.9,1/31/2023
34191115,200106357,FRAGANCIAS,CYZONE,36.9,2/13/2023
48297765,200106604,MAQUILLAJE,CYZONE,15.9,5/2/2023
50156648,200098788,TRATAMIENTO FACIAL,LBEL,14.95,1/23/2023
33529260,200104411,FRAGANCIAS,LBEL,44,5/2/2023
46016947,200112291,MAQUILLAJE,CYZONE,10.5,5/2/2023
47499070,210102154,BIJOUTERIE,CYZONE,22.9,3/27/2023
49434669,200039855,FRAGANCIAS,CYZONE,34.9,3/8/2023
12221789,200103963,TRATAMIENTO CORPORAL,LBEL,13.65,3/24/2023
44109905,210097511,MAQUILLAJE,CYZONE,22.9,12/27/2022
33529260,200107142,MAQUILLAJE,CYZONE,16.9,5/2/2023
46587790,200091709,FRAGANCIAS,CYZONE,36.9,3/20/2023
49703155,210104328,BIJOUTERIE,ESIKA,39.9,3/22/2023
49740433,200064310,FRAGANCIAS,ESIKA,17.45,5/2/2023
48855490,200112453,FRAGANCIAS,ESIKA,19.31,1/30/2023
33905173,210099426,MAQUILLAJE,CYZONE,31.9,4/4/2023
49470762,200102430,FRAGANCIAS,ESIKA,20,3/13/2023
46779789,200112527,MAQUILLAJE,ESIKA,27.9,3/27/2023
48823106,200104247,MAQUILLAJE,CYZONE,34.9,3/16/2023
49401760,200099203,MAQUILLAJE,LBEL,34.64,5/25/2023
49401760,200110339,MAQUILLAJE,ESIKA,25.9,5/25/2023
42382701,200084778,CUIDADO PERSONAL,CYZONE,13.9,5/25/2023
44479885,200105188,CUIDADO PERSONAL,ESIKA,7.38,3/30/2023
50437760,200095420,CUIDADO PERSONAL,ESIKA,5.1,5/25/2023
50437760,200084777,CUIDADO PERSONAL,CYZONE,13.9,5/25/2023
46941012,210096239,MAQUILLAJE,ESIKA,18.9,5/8/2023
48297765,200089507,FRAGANCIAS,ESIKA,43.9,5/2/2023
48346014,210102134,RELOJES,ESIKA,129.9,5/4/2023
33529260,200082678,FRAGANCIAS,ESIKA,28.9,5/2/2023
30803868,200106456,MAQUILLAJE,ESIKA,19.9,5/2/2023
45325695,210097030,CUIDADO PERSONAL,LBEL,12.9,5/25/2023
49728603,200106556,MAQUILLAJE,CYZONE,17.9,4/5/2023
47430550,200095666,CUIDADO PERSONAL,CYZONE,8.9,5/25/2023
42382701,200098244,MAQUILLAJE,ESIKA,20.9,5/6/2023
49740433,200072913,FRAGANCIAS,ESIKA,17.45,5/2/2023
46016947,200094869,MAQUILLAJE,ESIKA,20.9,5/2/2023
12221789,200109872,FRAGANCIAS,CYZONE,27,3/24/2023
49740433,200105079,FRAGANCIAS,CYZONE,29.9,5/2/2023
43767909,200089508,TRATAMIENTO CORPORAL,ESIKA,19.35,1/31/2023
49588232,200112474,TRATAMIENTO CORPORAL,LBEL,29.9,1/17/2023
36649356,200082678,FRAGANCIAS,ESIKA,31.9,6/7/2023
49728603,200101159,CUIDADO PERSONAL,CYZONE,17.45,6/7/2023
49728603,200084777,CUIDADO PERSONAL,CYZONE,15.9,6/7/2023
48212689,200082687,CUIDADO PERSONAL,ESIKA,17.45,4/25/2023
50172864,210098523,MAQUILLAJE,CYZONE,12.9,3/14/2023
50476650,200103027,CUIDADO PERSONAL,ESIKA,17.73,6/7/2023
44196425,200090364,TRATAMIENTO CORPORAL,ESIKA,28.9,1/16/2023
41317310,200113796,MAQUILLAJE,CYZONE,22.9,6/7/2023
50773094,200082652,CUIDADO PERSONAL,ESIKA,32.9,6/7/2023
49642350,200099047,FRAGANCIAS,ESIKA,54.9,3/2/2023
50773493,200102108,MAQUILLAJE,CYZONE,10.81,6/7/2023
49397003,210100793,HOGAR,CYZONE,36.9,3/1/2023
12221789,200109489,TRATAMIENTO FACIAL,LBEL,66.63,3/10/2023
38304471,200103028,CUIDADO PERSONAL,ESIKA,17.9,3/24/2023
50639266,200112594,MAQUILLAJE,ESIKA,24.9,5/25/2023
34216002,210102573,COMPLEMENTOS,CYZONE,49.9,5/25/2023
51356535,210100298,PROMOCION USUARIOS,ESIKA,1,12/12/2023
47430550,200109537,CUIDADO PERSONAL,ESIKA,4.68,12/14/2023
50692213,200103022,CUIDADO PERSONAL,ESIKA,13.3,12/15/2023
51520653,200089168,FRAGANCIAS,CYZONE,17.5,12/5/2023
47880688,200095903,FRAGANCIAS,ESIKA,55.33,12/15/2023
51347056,200091875,MAQUILLAJE,ESIKA,36.9,12/18/2023
33529260,200102107,MAQUILLAJE,CYZONE,16.9,12/4/2023
50974227,200109537,CUIDADO PERSONAL,ESIKA,4.68,10/31/2023
50692213,200106274,FRAGANCIAS,ESIKA,79.9,12/15/2023
49711530,200106604,MAQUILLAJE,CYZONE,16.9,12/12/2023
47880688,200115279,CUIDADO PERSONAL,LBEL,43,12/15/2023
50368645,200115454,CUIDADO PERSONAL,ESIKA,15.9,12/13/2023
50368645,200109169,MAQUILLAJE,CYZONE,8,12/13/2023
39061287,210102376,BIJOUTERIE,ESIKA,49.9,12/13/2023
49588232,200100717,TRATAMIENTO CORPORAL,CYZONE,10,12/12/2023
21793760,200106556,MAQUILLAJE,CYZONE,18.9,12/15/2023
50368645,200082678,FRAGANCIAS,ESIKA,8,12/13/2023
51129296,200112313,MAQUILLAJE,CYZONE,21.9,12/18/2023
36649356,200102433,FRAGANCIAS,ESIKA,15,12/12/2023
21793760,200112290,MAQUILLAJE,CYZONE,11.5,12/15/2023
51129296,200109610,MAQUILLAJE,CYZONE,13.9,12/18/2023
50368645,200113781,FRAGANCIAS,CYZONE,16.63,12/13/2023
50462889,200113781,FRAGANCIAS,CYZONE,24.44,12/18/2023
21793760,200103920,MAQUILLAJE,CYZONE,16.9,12/15/2023
49588232,200094066,FRAGANCIAS,CYZONE,19.9,12/12/2023
50462889,200105041,FRAGANCIAS,ESIKA,36.9,12/18/2023
49470762,200102292,MAQUILLAJE,ESIKA,47.9,12/4/2023
45869830,200089507,FRAGANCIAS,ESIKA,44.9,12/12/2023
42382701,210095971,MAQUILLAJE,CYZONE,13.3,11/27/2023
48177719,200110332,MAQUILLAJE,ESIKA,29.9,12/12/2023
8351554,200111412,CUIDADO PERSONAL,CYZONE,19.9,12/15/2023
49588232,200108409,FRAGANCIAS,ESIKA,19.23,12/12/2023
49961014,200094217,FRAGANCIAS,ESIKA,42.9,12/15/2023
48433154,210100298,PROMOCION USUARIOS,ESIKA,1,12/15/2023
50462889,210098530,MAQUILLAJE,CYZONE,18.9,12/18/2023
47948835,210098462,MAQUILLAJE,CYZONE,13.9,12/5/2023
51129296,200112317,MAQUILLAJE,CYZONE,21.9,12/18/2023
50462889,210086712,CUIDADO PERSONAL,ESIKA,30.94,12/18/2023
8351554,210099696,PROMOCION USUARIOS,CYZONE,1.02,12/15/2023
50462889,200095159,CUIDADO PERSONAL,ESIKA,7.63,12/18/2023
50692213,200092906,MAQUILLAJE,LBEL,24,12/15/2023
50462889,200098264,FRAGANCIAS,ESIKA,77.96,12/18/2023
51129296,200111134,MAQUILLAJE,CYZONE,20.9,12/18/2023
49588232,200111319,FRAGANCIAS,LBEL,75,12/12/2023
50462889,200103923,MAQUILLAJE,CYZONE,16.9,12/18/2023
8351554,210104980,BIJOUTERIE,CYZONE,39.9,12/15/2023
51181794,210103933,COMPLEMENTOS,CYZONE,49.9,12/14/2023
51129296,210100495,MAQUILLAJE,CYZONE,7.9,12/18/2023
8351554,200106396,FRAGANCIAS,ESIKA,24.9,12/15/2023
51347056,200105188,CUIDADO PERSONAL,ESIKA,11.9,12/18/2023
50368645,200086432,FRAGANCIAS,ESIKA,21,12/13/2023
51129296,200107337,TRATAMIENTO FACIAL,CYZONE,22.9,12/18/2023
50692213,200100926,FRAGANCIAS,ESIKA,25.21,11/22/2023
49740433,210085034,VARIOS,ESIKA,1.9,12/19/2022
11976964,210100732,HOGAR,CYZONE,49.9,12/19/2022
49401760,200098957,MAQUILLAJE,LBEL,14.9,12/27/2022
49857217,200091960,TRATAMIENTO CORPORAL,ESIKA,8.9,1/19/2023
48297765,200109168,MAQUILLAJE,CYZONE,15.9,1/13/2023
46587790,200102264,MAQUILLAJE,CYZONE,20.9,12/26/2022
49746229,210102008,COMPLEMENTOS,CYZONE,79.9,12/19/2022
48297765,210099621,COMPLEMENTOS,CYZONE,62.9,12/28/2022
47430550,210099671,COMPLEMENTOS,CYZONE,46.9,12/28/2022
48823106,200106295,FRAGANCIAS,ESIKA,44.97,12/27/2022
49864469,200108408,FRAGANCIAS,ESIKA,29.9,12/26/2022
41317310,200078930,CUIDADO PERSONAL,ESIKA,13.3,1/10/2023
50147800,200098648,TRATAMIENTO FACIAL,ESIKA,36.9,1/2/2023
30185862,210094408,TRATAMIENTO FACIAL,CYZONE,10.9,12/15/2022
49975686,200107324,TRATAMIENTO FACIAL,CYZONE,14.95,1/25/2023
44242133,200105034,TRATAMIENTO FACIAL,CYZONE,25.9,1/3/2023
33529260,200087949,MUESTRAS COSMETICOS,ESIKA,2.6,12/28/2022
47948835,200112474,TRATAMIENTO CORPORAL,LBEL,29.9,1/10/2023
45697525,210100811,BIJOUTERIE,CYZONE,74.9,1/6/2023
44479885,200103025,CUIDADO PERSONAL,ESIKA,17.21,1/24/2023
44047470,200090452,FRAGANCIAS,ESIKA,39.9,1/11/2023
46627121,200105157,MAQUILLAJE,LBEL,27.86,1/17/2023
49397003,200108125,TRATAMIENTO CORPORAL,ESIKA,9.9,1/18/2023
49401760,200102846,TRATAMIENTO CORPORAL,ESIKA,23.9,12/27/2022
46518039,210097536,TRATAMIENTO CORPORAL,CYZONE,17.8,1/24/2023
48212689,200102721,MAQUILLAJE,ESIKA,21.9,1/10/2023
39625989,200106354,FRAGANCIAS,LBEL,24.95,12/21/2022
49705387,200112904,MAQUILLAJE,CYZONE,17.9,12/26/2022
36649356,200098673,FRAGANCIAS,ESIKA,70.68,1/6/2023
48950426,200101481,FRAGANCIAS,CYZONE,16.1,1/3/2023
48658954,200100838,FRAGANCIAS,ESIKA,84.9,1/4/2023
49470762,210102009,COMPLEMENTOS,CYZONE,49.9,12/19/2022
44661489,200099686,FRAGANCIAS,CYZONE,14.98,12/27/2022
33777957,200105983,MAQUILLAJE,LBEL,20,12/22/2022
49794401,210102069,HOGAR,CYZONE,29.9,12/21/2022
50086135,200093883,FRAGANCIAS,ESIKA,17.64,12/17/2022
33777957,200095374,CUIDADO PERSONAL,ESIKA,7.38,12/22/2022
48346014,200103022,CUIDADO PERSONAL,ESIKA,11.65,12/28/2022
30803868,200112289,MAQUILLAJE,CYZONE,10.5,2/28/2023
45869830,200098757,TRATAMIENTO CORPORAL,ESIKA,19.9,2/28/2023
45869830,200107367,MAQUILLAJE,CYZONE,13.9,2/28/2023
47257492,200103338,TRATAMIENTO FACIAL,CYZONE,23.9,12/19/2022
49740433,200094217,FRAGANCIAS,ESIKA,27.9,12/19/2022
48341519,200093884,FRAGANCIAS,ESIKA,19.98,12/28/2022
46587790,200102430,FRAGANCIAS,ESIKA,25,12/26/2022
49470762,200105041,FRAGANCIAS,ESIKA,31.9,12/19/2022
50391108,210102384,BIJOUTERIE,ESIKA,41.9,2/28/2023
49583834,210100408,CUIDADO PERSONAL,CYZONE,17.45,12/28/2022
33905173,200100926,FRAGANCIAS,ESIKA,44.9,12/17/2022
44109905,210098831,MAQUILLAJE,CYZONE,31.9,12/27/2022
44109905,200106556,MAQUILLAJE,CYZONE,17.9,12/27/2022
49794401,200106556,MAQUILLAJE,CYZONE,17.9,12/21/2022
42382701,200098803,MAQUILLAJE,CYZONE,24.9,12/30/2022
48372104,200090346,CUIDADO PERSONAL,ESIKA,23.9,12/19/2022
47257492,200098789,TRATAMIENTO FACIAL,LBEL,45,12/19/2022
49864310,210098497,MAQUILLAJE,ESIKA,27.9,12/30/2022
48346014,200103020,CUIDADO PERSONAL,ESIKA,11.65,12/28/2022
49961014,200103450,CUIDADO PERSONAL,CYZONE,4.95,12/22/2022
42759880,200093883,FRAGANCIAS,ESIKA,17.64,12/20/2022
50349691,200106457,MAQUILLAJE,ESIKA,29.9,2/28/2023
49814240,200103452,CUIDADO PERSONAL,LBEL,9.3,2/6/2023
49401760,210099817,ACCESORIOS COSMETICOS,ESIKA,14.9,2/28/2023
50086135,200099047,FRAGANCIAS,ESIKA,36.56,12/17/2022
47499070,200083902,FRAGANCIAS,ESIKA,34.34,2/10/2023
49330626,200102282,MAQUILLAJE,ESIKA,19.9,1/4/2023
50086135,200108807,CUIDADO PERSONAL,ESIKA,7.38,12/17/2022
33905173,200105125,CUIDADO PERSONAL,ESIKA,7.63,1/31/2023
42382701,200102648,MAQUILLAJE,ESIKA,19.9,2/9/2023
11692060,200082652,CUIDADO PERSONAL,ESIKA,23.72,12/21/2022
10459362,210098530,MAQUILLAJE,CYZONE,15.9,12/16/2022
46587790,200100107,MAQUILLAJE,ESIKA,32.9,12/26/2022
48047378,200099047,FRAGANCIAS,ESIKA,19.95,2/13/2023
4623541,200108892,TRATAMIENTO FACIAL,CYZONE,17.9,2/6/2023
49728603,200105005,FRAGANCIAS,CYZONE,27.3,2/2/2023
46587790,200089509,FRAGANCIAS,ESIKA,41.9,2/3/2023
49961014,200103025,CUIDADO PERSONAL,ESIKA,29.9,12/27/2022
49740433,200107078,MAQUILLAJE,ESIKA,34.9,12/19/2022
46669258,210102003,COMPLEMENTOS,CYZONE,52.9,12/26/2022
10459362,200102713,MAQUILLAJE,ESIKA,21.9,1/30/2023
49931050,200106290,FRAGANCIAS,ESIKA,31.24,2/9/2023
49864310,200107087,MAQUILLAJE,ESIKA,32.9,12/30/2022
48346014,200106530,MAQUILLAJE,ESIKA,9.9,2/9/2023
48658954,200095374,CUIDADO PERSONAL,ESIKA,8.16,2/13/2023
33529260,210097089,CUIDADO PERSONAL,LBEL,21,2/7/2023
49434669,200103025,CUIDADO PERSONAL,ESIKA,19.98,1/23/2023
33777957,200088035,MAQUILLAJE,LBEL,46,2/2/2023
50034054,200084777,CUIDADO PERSONAL,CYZONE,15.9,12/27/2022
4623541,210092742,MAQUILLAJE,ESIKA,29.9,2/6/2023
49206860,200089619,MUESTRAS COSMETICOS,LBEL,1,1/9/2023
49975686,200102712,MAQUILLAJE,ESIKA,21.9,2/13/2023
48177719,200103027,CUIDADO PERSONAL,ESIKA,18,12/30/2022
49728603,200073557,TRATAMIENTO FACIAL,LBEL,38,2/2/2023
49588232,200095374,CUIDADO PERSONAL,ESIKA,7.57,1/17/2023
42498750,210102382,BIJOUTERIE,ESIKA,39.9,2/18/2023
33090625,210101977,COMPLEMENTOS,CYZONE,48.45,1/19/2023
49086741,210092015,BIJOUTERIE,ESIKA,26.6,1/18/2023
45494314,200112294,MAQUILLAJE,CYZONE,9.5,2/6/2023
50432777,200095170,CUIDADO PERSONAL,ESIKA,7.38,5/3/2023
49642350,200082688,CUIDADO PERSONAL,ESIKA,21.9,3/23/2023
50034054,200090337,CUIDADO PERSONAL,ESIKA,23.9,5/3/2023
50302369,210101477,COMPLEMENTOS,CYZONE,86.9,5/3/2023
50349691,210103771,BIJOUTERIE,ESIKA,44.9,5/4/2023
48346014,200109797,FRAGANCIAS,LBEL,10.25,5/4/2023
49588232,210098883,MAQUILLAJE,CYZONE,26.9,5/4/2023
48765629,200106593,MAQUILLAJE,CYZONE,16.9,5/4/2023
49588232,200095465,CUIDADO PERSONAL,ESIKA,7.63,5/4/2023
50496473,210096699,BIJOUTERIE,ESIKA,39.9,5/4/2023
50349691,200103918,MAQUILLAJE,CYZONE,17.9,5/4/2023
49728603,200106386,FRAGANCIAS,CYZONE,34.5,2/2/2023
45680231,200090337,CUIDADO PERSONAL,ESIKA,23.9,5/4/2023
47412552,200103405,MAQUILLAJE,ESIKA,27.9,2/3/2023
33090625,200102110,MAQUILLAJE,CYZONE,14.95,2/13/2023
33529260,200104411,FRAGANCIAS,LBEL,45,2/7/2023
12221789,200109874,FRAGANCIAS,CYZONE,24.9,4/28/2023
50491358,200105005,FRAGANCIAS,CYZONE,19.9,5/9/2023
49389949,200109874,FRAGANCIAS,CYZONE,24.9,2/2/2023
48346014,200109875,FRAGANCIAS,LBEL,14.9,5/4/2023
44109905,200090346,CUIDADO PERSONAL,ESIKA,23.9,2/23/2023
10576075,200113955,MAQUILLAJE,ESIKA,39.9,2/20/2023
50291766,200098789,TRATAMIENTO FACIAL,LBEL,58,2/10/2023
46779789,200039855,FRAGANCIAS,CYZONE,34.9,4/28/2023
42670251,200095465,CUIDADO PERSONAL,ESIKA,7.38,4/28/2023
11976964,210099428,MAQUILLAJE,CYZONE,31.9,2/20/2023
49470762,200102648,MAQUILLAJE,ESIKA,18.9,1/9/2023
49794657,200095930,CUIDADO PERSONAL,ESIKA,22.9,1/20/2023
40764801,200089990,MAQUILLAJE,CYZONE,13.5,1/16/2023
50052273,210099971,RELOJES,ESIKA,72.9,1/7/2023
49961014,200107087,MAQUILLAJE,ESIKA,37.9,5/3/2023
45680231,200091727,FRAGANCIAS,ESIKA,29.9,1/17/2023
11692060,200103025,CUIDADO PERSONAL,ESIKA,29.9,2/6/2023
34191115,200086399,FRAGANCIAS,LBEL,55,1/3/2023
10576075,200086432,FRAGANCIAS,ESIKA,29.45,12/19/2022
42670251,200105188,CUIDADO PERSONAL,ESIKA,7.38,2/6/2023
49864469,210095421,BIJOUTERIE,ESIKA,49.9,2/23/2023
49864469,200090346,CUIDADO PERSONAL,ESIKA,23.9,2/23/2023
10459362,200090452,FRAGANCIAS,ESIKA,39.9,1/9/2023
44109905,200086399,FRAGANCIAS,LBEL,110,5/5/2023
40307516,200106488,TRATAMIENTO FACIAL,CYZONE,17.6,3/1/2023
50156648,200094870,MAQUILLAJE,ESIKA,15.9,3/1/2023
44479885,200089507,FRAGANCIAS,ESIKA,33,2/16/2023
49470762,200103405,MAQUILLAJE,ESIKA,23.9,1/9/2023
50291766,200104175,MAQUILLAJE,ESIKA,21.9,2/10/2023
48674135,200107337,TRATAMIENTO FACIAL,CYZONE,25.9,12/27/2022
49703155,200102292,MAQUILLAJE,ESIKA,47.9,5/3/2023
48346014,200102430,FRAGANCIAS,ESIKA,14,5/4/2023
50172864,200103026,CUIDADO PERSONAL,ESIKA,19.9,5/3/2023
49588232,200109537,CUIDADO PERSONAL,ESIKA,7.63,5/4/2023
49086741,210098523,MAQUILLAJE,CYZONE,9.49,5/3/2023
49588232,200100866,FRAGANCIAS,ESIKA,19.95,5/4/2023
46627121,210101994,COMPLEMENTOS,CYZONE,61.9,12/28/2022
49561199,200095659,FRAGANCIAS,LBEL,75,12/22/2022
49961014,210101369,BIJOUTERIE,ESIKA,39.9,5/3/2023
49961014,200108752,CUIDADO PERSONAL,ESIKA,11.65,2/24/2023
11976964,200092333,FRAGANCIAS,CYZONE,49.9,2/20/2023
50368645,200108726,TRATAMIENTO CORPORAL,LBEL,10,5/3/2023
50172864,200103963,TRATAMIENTO CORPORAL,LBEL,11.87,5/3/2023
38267000,200083596,TRATAMIENTO CORPORAL,LBEL,44.9,1/4/2023
42670251,200104393,TRATAMIENTO CORPORAL,LBEL,10,4/7/2023
46941012,210102335,BIJOUTERIE,ESIKA,49.9,3/22/2023
49642350,210095249,CUIDADO PERSONAL,CYZONE,17.45,3/2/2023
49086741,210098229,BIJOUTERIE,ESIKA,49.9,5/3/2023
49086741,200099702,FRAGANCIAS,ESIKA,18.87,5/3/2023
47430550,200095374,CUIDADO PERSONAL,ESIKA,5.1,3/2/2023
50156648,210096208,MAQUILLAJE,ESIKA,16.9,4/12/2023
50437760,200109263,TRATAMIENTO FACIAL,CYZONE,18.9,5/5/2023
50051617,210097290,BIJOUTERIE,ESIKA,52.9,3/2/2023
48341519,200039855,FRAGANCIAS,CYZONE,32.75,3/3/2023
50391108,200103961,TRATAMIENTO CORPORAL,LBEL,12.9,2/28/2023
49434669,200095465,CUIDADO PERSONAL,ESIKA,7.38,3/27/2023
50147800,200094826,MAQUILLAJE,ESIKA,15.9,3/1/2023
45697525,200102104,MAQUILLAJE,CYZONE,10.99,4/12/2023
50302369,210099376,HOGAR,CYZONE,24.9,2/23/2023
42759880,200105041,FRAGANCIAS,ESIKA,25.35,1/31/2023
50445577,200108674,CUIDADO PERSONAL,ESIKA,8.9,6/20/2023
8351554,200105125,CUIDADO PERSONAL,ESIKA,11.9,6/19/2023
50156648,200082687,CUIDADO PERSONAL,ESIKA,17.9,4/12/2023
11692060,200039855,FRAGANCIAS,CYZONE,28.3,4/10/2023
4623541,210095652,MAQUILLAJE,CYZONE,25.9,6/16/2023
40307516,210100409,CUIDADO PERSONAL,LBEL,14.9,6/20/2023
50368645,200105190,CUIDADO PERSONAL,ESIKA,5.1,4/12/2023
49961014,210101671,PROMOCION USUARIOS,CYZONE,23,2/24/2023
48346014,200109890,MAQUILLAJE,CYZONE,12.9,6/16/2023
39592525,200084778,CUIDADO PERSONAL,CYZONE,15.9,6/20/2023
11976964,210102001,COMPLEMENTOS,CYZONE,56.9,1/9/2023
49434669,200095159,CUIDADO PERSONAL,ESIKA,7.38,12/12/2022
50445577,200083712,FRAGANCIAS,LBEL,19.9,6/20/2023
11976964,200090351,TRATAMIENTO CORPORAL,ESIKA,31.9,4/3/2023
47499070,210098881,MAQUILLAJE,CYZONE,26.9,3/8/2023
49588232,200099704,FRAGANCIAS,ESIKA,18.12,4/18/2023
46587790,200064310,FRAGANCIAS,ESIKA,21.9,12/26/2022
49330626,200094066,FRAGANCIAS,CYZONE,17.65,2/13/2023
49657315,210102085,PROMOCION USUARIOS,ESIKA,47.9,2/21/2023
45325695,200103961,TRATAMIENTO CORPORAL,LBEL,12.9,5/4/2023
