CODEBELISTA,ANIOCAMPANA,CODPAIS,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
047872456,202317,PE,200106360,FRAGANCIAS,CYZONE,29.90000,2023-11-20
044938138,202317,PE,200115279,CUIDADO PERSONAL,LBEL,28.30000,2023-11-20
045852504,202317,PE,200094842,MAQUILLAJE,ESIKA,9.90000,2023-11-20
049958455,202317,PE,200114764,MAQUILLAJE,ESIKA,14.70000,2023-11-20
045547477,202317,PE,200110157,FRAGANCIAS,ESIKA,74.90000,2023-11-20
050137929,202317,PE,210105919,BIJOUTERIE,CYZONE,39.90000,2023-11-20
051205642,202317,PE,200039855,FRAGANCIAS,CYZONE,16.00000,2023-11-20
039356783,202317,PE,200114784,TRATAMIENTO FACIAL,CYZONE,18.90000,2023-11-20
043322729,202317,PE,200114550,TRATAMIENTO FACIAL,CYZONE,13.00000,2023-11-20
035532791,202317,PE,200106445,MAQUILLAJE,ESIKA,19.90000,2023-11-20
051285115,202317,PE,200112476,MAQUILLAJE,ESIKA,14.90000,2023-11-20
050441881,202317,PE,200089509,FRAGANCIAS,ESIKA,26.30000,2023-11-20
047872456,202317,PE,200111130,FRAGANCIAS,ESIKA,54.90000,2023-11-20
010146208,202317,PE,200105017,FRAGANCIAS,CYZONE,13.99000,2023-11-20
047872456,202317,PE,200106448,MAQUILLAJE,ESIKA,19.90000,2023-11-20
049851294,202317,PE,200110865,MAQUILLAJE,CYZONE,24.90000,2023-11-20
045547477,202317,PE,210096238,MAQUILLAJE,ESIKA,16.90000,2023-11-20
051313240,202317,PE,200113722,MAQUILLAJE,CYZONE,11.45000,2023-11-20
050568156,202317,PE,210101977,COMPLEMENTOS,CYZONE,56.90000,2023-11-20
050568156,202317,PE,200109875,FRAGANCIAS,LBEL,39.90000,2023-11-20
045610217,202317,PE,200113951,TRATAMIENTO FACIAL,CYZONE,15.00000,2023-11-20
051261054,202317,PE,210097119,HOGAR,CYZONE,21.50000,2023-11-20
048174760,202312,PE,200103967,TRATAMIENTO CORPORAL,LBEL,17.90000,2023-08-14
050070492,202312,PE,200104924,CUIDADO PERSONAL,ESIKA,20.90000,2023-08-14
044362929,202312,PE,210095995,MAQUILLAJE,ESIKA,14.90000,2023-08-14
040001522,202312,PE,210100496,MAQUILLAJE,CYZONE,8.95000,2023-08-14
045182312,202312,PE,210104015,COMPLEMENTOS,CYZONE,24.90000,2023-08-14
010146208,202312,PE,200102351,MAQUILLAJE,ESIKA,16.90000,2023-08-14
030495772,202312,PE,200101110,TRATAMIENTO FACIAL,LBEL,62.00000,2023-08-14
045852504,202312,PE,200105008,FRAGANCIAS,CYZONE,28.30000,2023-08-14
047095131,202312,PE,210097923,MAQUILLAJE,CYZONE,19.90000,2023-08-14
040469400,202312,PE,200105188,CUIDADO PERSONAL,ESIKA,4.99000,2023-08-14
045852504,202312,PE,200105011,FRAGANCIAS,CYZONE,26.02000,2023-08-14
040469400,202312,PE,210102153,BIJOUTERIE,CYZONE,22.90000,2023-08-14
044362929,202312,PE,210102563,COMPLEMENTOS,CYZONE,44.90000,2023-08-14
050799263,202312,PE,200103923,MAQUILLAJE,CYZONE,16.63000,2023-08-14
050799263,202312,PE,200100866,FRAGANCIAS,ESIKA,77.51000,2023-08-14
044362929,202312,PE,200115161,MAQUILLAJE,ESIKA,14.95000,2023-08-14
049801270,202312,PE,200106488,TRATAMIENTO FACIAL,CYZONE,17.90000,2023-08-14
045939103,202312,PE,200083997,FRAGANCIAS,ESIKA,43.90000,2023-08-14
011658547,202312,PE,200106360,FRAGANCIAS,CYZONE,34.90000,2023-08-14
050852954,202312,PE,200107037,MAQUILLAJE,LBEL,28.90000,2023-08-14
050889947,202312,PE,200103919,MAQUILLAJE,CYZONE,16.63000,2023-08-14
049801270,202312,PE,200098673,FRAGANCIAS,ESIKA,16.63000,2023-08-14
051040821,202312,PE,200115941,VARIOS,GENERICA,59.90000,2023-08-14
050999556,202312,PE,200095426,CUIDADO PERSONAL,CYZONE,7.38000,2023-08-14
021103721,202312,PE,200114987,TRATAMIENTO CORPORAL,ESIKA,25.90000,2023-08-14
035568085,202312,PE,210105031,BIJOUTERIE,ESIKA,29.90000,2023-08-14
050946274,202312,PE,200103354,MAQUILLAJE,ESIKA,23.90000,2023-08-14
021103721,202312,PE,210102577,COMPLEMENTOS,CYZONE,57.90000,2023-08-14
050799263,202312,PE,200089507,FRAGANCIAS,ESIKA,27.30000,2023-08-14
047362741,202312,PE,210103533,BIJOUTERIE,ESIKA,39.90000,2023-08-14
050760081,202312,PE,200106488,TRATAMIENTO FACIAL,CYZONE,17.90000,2023-08-14
010146208,202312,PE,200102282,MAQUILLAJE,ESIKA,16.90000,2023-08-14
040469400,202312,PE,210103679,BIJOUTERIE,CYZONE,21.90000,2023-08-14
045182312,202312,PE,210099973,LENTES,ESIKA,74.90000,2023-08-14
050760081,202312,PE,210102496,PROMOCION USUARIOS,ESIKA,39.90000,2023-08-14
050070492,202312,PE,210100408,CUIDADO PERSONAL,CYZONE,23.90000,2023-08-14
050595838,202312,PE,210099631,COMPLEMENTOS,CYZONE,79.90000,2023-08-14
038907565,202312,PE,200086139,TRATAMIENTO FACIAL,LBEL,49.95000,2023-08-14
050799263,202312,PE,200098519,FRAGANCIAS,ESIKA,74.90000,2023-08-14
044362929,202312,PE,210096264,MAQUILLAJE,ESIKA,14.90000,2023-08-14
051040821,202312,PE,200110346,MAQUILLAJE,ESIKA,12.95000,2023-08-14
049801270,202312,PE,200107144,MAQUILLAJE,CYZONE,16.90000,2023-08-14
042181625,202312,PE,210100409,CUIDADO PERSONAL,LBEL,22.00000,2023-08-14
050263320,202312,PE,210098462,MAQUILLAJE,CYZONE,19.90000,2023-08-14
050070492,202312,PE,200039855,FRAGANCIAS,CYZONE,24.90000,2023-08-14
050946274,202312,PE,210100194,PROMOCION USUARIOS,ESIKA,39.90000,2023-08-14
042181625,202312,PE,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2023-08-14
050760081,202312,PE,200105188,CUIDADO PERSONAL,ESIKA,4.99000,2023-08-14
050263320,202312,PE,200106949,MAQUILLAJE,CYZONE,29.90000,2023-08-14
050852954,202312,PE,200091727,FRAGANCIAS,ESIKA,64.37000,2023-08-14
050999556,202312,PE,200090337,CUIDADO PERSONAL,ESIKA,24.90000,2023-08-14
030495772,202312,PE,200111099,MAQUILLAJE,LBEL,52.00000,2023-08-14
035568085,202312,PE,200108409,FRAGANCIAS,ESIKA,28.88000,2023-08-14
050999556,202312,PE,200110332,MAQUILLAJE,ESIKA,25.90000,2023-08-14
050799263,202312,PE,200102102,MAQUILLAJE,CYZONE,16.63000,2023-08-14
040867376,202312,PE,210097030,CUIDADO PERSONAL,LBEL,12.50000,2023-08-14
049801270,202312,PE,210098832,MAQUILLAJE,CYZONE,41.90000,2023-08-14
050263320,202312,PE,200109583,MAQUILLAJE,ESIKA,20.92000,2023-08-14
046099443,202312,PE,200086139,TRATAMIENTO FACIAL,LBEL,52.50000,2023-08-14
047649730,202312,PE,210096207,MAQUILLAJE,ESIKA,24.90000,2023-08-12
050898490,202311,PE,200089507,FRAGANCIAS,ESIKA,44.90000,2023-07-31
046134915,202311,PE,200108048,FRAGANCIAS,CYZONE,22.90000,2023-07-31
047095131,202311,PE,200112287,MAQUILLAJE,CYZONE,10.00000,2023-07-31
050365557,202311,PE,210085428,MAQUILLAJE,CYZONE,8.90000,2023-07-31
050439844,202311,PE,210100199,PROMOCION USUARIOS,LBEL,83.90000,2023-07-31
050889947,202311,PE,210103505,BIJOUTERIE,ESIKA,39.90000,2023-07-31
048093256,202311,PE,210101975,COMPLEMENTOS,CYZONE,59.90000,2023-07-31
050733750,202311,PE,200111995,MAQUILLAJE,CYZONE,24.90000,2023-07-31
048093256,202311,PE,200106448,MAQUILLAJE,ESIKA,19.90000,2023-07-31
050515478,202311,PE,210102553,RELOJES,CYZONE,84.90000,2023-07-31
047180252,202311,PE,200108674,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-31
050898490,202311,PE,210102610,COMPLEMENTOS,CYZONE,32.90000,2023-07-31
039689571,202311,PE,200089498,TRATAMIENTO CORPORAL,ESIKA,41.90000,2023-07-31
032850235,202311,PE,200095465,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-31
041548517,202311,PE,200083997,FRAGANCIAS,ESIKA,27.48000,2023-07-31
050307506,202311,PE,210103598,BIJOUTERIE,ESIKA,27.90000,2023-07-31
048459544,202311,PE,200098704,CUIDADO PERSONAL,ESIKA,10.90000,2023-07-31
045305031,202311,PE,200100407,TRATAMIENTO CORPORAL,ESIKA,17.47000,2023-07-31
046134915,202311,PE,210102578,COMPLEMENTOS,CYZONE,62.90000,2023-07-31
048093256,202311,PE,200106458,MAQUILLAJE,ESIKA,19.90000,2023-07-31
030428587,202311,PE,200108752,CUIDADO PERSONAL,ESIKA,11.65000,2023-07-31
050439844,202311,PE,200102109,MAQUILLAJE,CYZONE,15.90000,2023-07-31
050056783,202311,PE,210098355,ACCESORIOS COSMETICOS,CYZONE,18.90000,2023-07-31
050056783,202311,PE,200087254,MAQUILLAJE,CYZONE,21.90000,2023-07-31
050307506,202311,PE,210102330,BIJOUTERIE,ESIKA,64.90000,2023-07-31
049294379,202311,PE,200095426,CUIDADO PERSONAL,CYZONE,5.63000,2023-07-31
047180252,202311,PE,200095420,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-31
050889947,202311,PE,210102442,CUIDADO PERSONAL,LBEL,26.00000,2023-07-31
042471925,202311,PE,200110649,MAQUILLAJE,ESIKA,25.90000,2023-07-31
050899373,202311,PE,210096264,MAQUILLAJE,ESIKA,25.90000,2023-07-31
050914879,202311,PE,210102026,COMPLEMENTOS,CYZONE,69.90000,2023-07-31
033539691,202311,PE,200106448,MAQUILLAJE,ESIKA,19.90000,2023-07-31
046134915,202311,PE,200108047,FRAGANCIAS,CYZONE,22.90000,2023-07-31
045316769,202311,PE,200112751,MAQUILLAJE,ESIKA,12.90000,2023-07-31
050899373,202311,PE,210100064,BIJOUTERIE,ESIKA,39.90000,2023-07-31
050889947,202311,PE,200102351,MAQUILLAJE,ESIKA,20.90000,2023-07-31
047760283,202311,PE,200094869,MAQUILLAJE,ESIKA,12.90000,2023-07-31
044842734,202311,PE,210092742,MAQUILLAJE,ESIKA,29.90000,2023-07-31
044839407,202311,PE,200091875,MAQUILLAJE,ESIKA,51.90000,2023-07-31
040226613,202311,PE,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2023-07-31
047549027,202311,PE,200106655,MAQUILLAJE,ESIKA,16.90000,2023-07-31
050056783,202311,PE,210103888,PROMOCION USUARIOS,LBEL,2.50000,2023-07-31
001058614,202311,PE,200101245,TRATAMIENTO FACIAL,LBEL,56.00000,2023-07-31
045316769,202311,PE,200103027,CUIDADO PERSONAL,ESIKA,14.98000,2023-07-31
032850235,202311,PE,200095464,CUIDADO PERSONAL,ESIKA,5.10000,2023-07-31
050439844,202311,PE,200113107,FRAGANCIAS,LBEL,81.10000,2023-07-31
050515478,202311,PE,210083802,VARIOS,CYZONE,11.90000,2023-07-31
044839407,202311,PE,200109610,MAQUILLAJE,CYZONE,15.90000,2023-07-31
047549027,202311,PE,210103505,BIJOUTERIE,ESIKA,39.90000,2023-07-31
050951243,202311,PE,200109119,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-07-31
050889947,202311,PE,200110333,MAQUILLAJE,ESIKA,22.90000,2023-07-31
031964539,202311,PE,200086399,FRAGANCIAS,LBEL,21.00000,2023-07-31
041548517,202311,PE,200090349,CUIDADO PERSONAL,ESIKA,14.90000,2023-07-31
050709574,202311,PE,200110340,MAQUILLAJE,ESIKA,22.90000,2023-07-31
050904342,202312,PE,200098673,FRAGANCIAS,ESIKA,89.90000,2023-07-31
050122395,202312,PE,200082687,CUIDADO PERSONAL,ESIKA,11.50000,2023-07-31
020429275,202312,PE,200106852,FRAGANCIAS,LBEL,24.95000,2023-07-31
047127548,202312,PE,210095652,MAQUILLAJE,CYZONE,16.90000,2023-07-31
050122395,202312,PE,200108050,CUIDADO PERSONAL,ESIKA,23.90000,2023-07-31
047127548,202312,PE,200108408,FRAGANCIAS,ESIKA,29.90000,2023-07-31
035458697,202315,PE,200108674,CUIDADO PERSONAL,ESIKA,7.38000,2023-10-03
010146208,202315,PE,210103984,COMPLEMENTOS,CYZONE,59.90000,2023-10-10
039356783,202315,PE,200112231,MAQUILLAJE,CYZONE,28.90000,2023-10-10
050464970,202315,PE,200109538,FRAGANCIAS,LBEL,83.00000,2023-10-10
021428035,202315,PE,200106561,MAQUILLAJE,CYZONE,20.90000,2023-10-10
050573486,202315,PE,210100497,MAQUILLAJE,CYZONE,8.90000,2023-10-10
047355788,202315,PE,200089168,FRAGANCIAS,CYZONE,26.30000,2023-10-10
051124677,202315,PE,200094836,MAQUILLAJE,ESIKA,13.90000,2023-10-10
049127502,202315,PE,200108176,TRATAMIENTO FACIAL,LBEL,77.00000,2023-10-10
050573486,202315,PE,200107142,MAQUILLAJE,CYZONE,16.90000,2023-10-10
049910894,202315,PE,200106357,FRAGANCIAS,CYZONE,25.29000,2023-10-10
012224877,202315,PE,210093776,BIJOUTERIE,ESIKA,79.90000,2023-10-10
041513047,202315,PE,210098533,MAQUILLAJE,CYZONE,12.90000,2023-10-10
035464662,202315,PE,200039855,FRAGANCIAS,CYZONE,16.00000,2023-10-10
051124677,202315,PE,200115279,CUIDADO PERSONAL,LBEL,29.90000,2023-10-10
051124677,202315,PE,200107185,MAQUILLAJE,CYZONE,21.90000,2023-10-10
043517481,202315,PE,200090349,CUIDADO PERSONAL,ESIKA,18.30000,2023-10-10
039426935,202315,PE,200094901,MAQUILLAJE,LBEL,26.00000,2023-10-10
044223112,202315,PE,210104117,BIJOUTERIE,ESIKA,74.90000,2023-10-10
049612168,202315,PE,200108388,MUESTRAS COSMETICOS,LBEL,1.50000,2023-10-10
031065976,202315,PE,200115161,MAQUILLAJE,ESIKA,24.90000,2023-10-10
049127502,202315,PE,200115937,MAQUILLAJE,CYZONE,21.90000,2023-10-10
035177604,202315,PE,200106397,FRAGANCIAS,ESIKA,10.00000,2023-10-10
035177604,202315,PE,200113722,MAQUILLAJE,CYZONE,12.47000,2023-10-10
037993395,202315,PE,200115941,VARIOS,GENERICA,59.90000,2023-10-10
046452348,202315,PE,200113951,TRATAMIENTO FACIAL,CYZONE,20.90000,2023-10-10
037993395,202315,PE,200084882,FRAGANCIAS,LBEL,98.00000,2023-10-10
032032842,202315,PE,200098673,FRAGANCIAS,ESIKA,59.90000,2023-10-10
047355788,202315,PE,200111180,FRAGANCIAS,CYZONE,26.30000,2023-10-10
044184257,202315,PE,200105984,MAQUILLAJE,LBEL,26.00000,2023-10-10
045547477,202315,PE,200109890,MAQUILLAJE,CYZONE,18.90000,2023-10-10
035464662,202315,PE,200090452,FRAGANCIAS,ESIKA,47.90000,2023-10-10
032032842,202315,PE,200113951,TRATAMIENTO FACIAL,CYZONE,20.90000,2023-10-10
021428035,202315,PE,200106349,FRAGANCIAS,LBEL,48.90000,2023-10-10
047355788,202315,PE,200107143,MAQUILLAJE,CYZONE,11.45000,2023-10-10
046458842,202315,PE,200103923,MAQUILLAJE,CYZONE,14.95000,2023-10-10
035846867,202315,PE,200106452,MAQUILLAJE,ESIKA,17.63000,2023-10-10
051086082,202315,PE,210103941,COMPLEMENTOS,CYZONE,24.90000,2023-10-10
032032842,202315,PE,200111416,TRATAMIENTO FACIAL,CYZONE,26.90000,2023-10-10
050464970,202315,PE,200106346,FRAGANCIAS,ESIKA,29.97000,2023-10-10
049612168,202315,PE,200111130,FRAGANCIAS,ESIKA,55.13000,2023-10-10
049910894,202315,PE,200111393,CUIDADO PERSONAL,CYZONE,15.90000,2023-10-10
051274512,202315,PE,200097947,FRAGANCIAS,CYZONE,49.90000,2023-10-10
049612168,202315,PE,200101619,MUESTRAS COSMETICOS,ESIKA,1.37000,2023-10-10
048958648,202315,PE,200064310,FRAGANCIAS,ESIKA,9.95000,2023-10-10
039356783,202315,PE,210098523,MAQUILLAJE,CYZONE,13.90000,2023-10-10
047355788,202315,PE,200109890,MAQUILLAJE,CYZONE,18.90000,2023-10-10
012224877,202315,PE,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-10-10
051024257,202315,PE,200114550,TRATAMIENTO FACIAL,CYZONE,26.90000,2023-10-10
048195989,202315,PE,200082678,FRAGANCIAS,ESIKA,9.95000,2023-10-10
045547477,202315,PE,200108507,CUIDADO PERSONAL,ESIKA,15.90000,2023-10-10
051124677,202315,PE,210101997,COMPLEMENTOS,CYZONE,64.90000,2023-10-10
032032842,202315,PE,200109612,MAQUILLAJE,CYZONE,20.90000,2023-10-10
045547477,202315,PE,210105919,BIJOUTERIE,CYZONE,37.90000,2023-10-10
049612168,202315,PE,200101472,MUESTRAS COSMETICOS,CYZONE,1.22000,2023-10-10
039426935,202315,PE,200095170,CUIDADO PERSONAL,ESIKA,11.90000,2023-10-10
039426935,202315,PE,210103458,COMPLEMENTOS,CYZONE,79.90000,2023-10-10
051124677,202315,PE,200106346,FRAGANCIAS,ESIKA,30.46000,2023-10-10
049612168,202315,PE,200098760,MUESTRAS COSMETICOS,ESIKA,3.50000,2023-10-10
042669997,202307,PE,210101280,BIJOUTERIE,CYZONE,31.90000,2023-04-26
044999390,202307,PE,200109872,FRAGANCIAS,CYZONE,30.00000,2023-04-26
048334660,202307,PE,210100495,MAQUILLAJE,CYZONE,12.90000,2023-04-25
010146208,202304,PE,200099047,FRAGANCIAS,ESIKA,10.00000,2023-02-28
048334660,202307,PE,200103449,CUIDADO PERSONAL,CYZONE,5.10000,2023-04-25
050136752,202305,PE,210104328,BIJOUTERIE,ESIKA,39.90000,2023-03-24
049460996,202305,PE,200106488,TRATAMIENTO FACIAL,CYZONE,24.90000,2023-03-23
049127502,202304,PE,200102371,MAQUILLAJE,CYZONE,17.96000,2023-02-28
044362929,202307,PE,200082674,FRAGANCIAS,ESIKA,19.90000,2023-04-26
048524060,202306,PE,200105017,FRAGANCIAS,CYZONE,14.97000,2023-04-07
046123999,202306,PE,210100496,MAQUILLAJE,CYZONE,4.90000,2023-04-05
044938138,202304,PE,200106459,MAQUILLAJE,ESIKA,10.00000,2023-02-21
049635478,202302,PE,210099653,COMPLEMENTOS,CYZONE,14.95000,2023-01-18
038513095,202305,PE,200108408,FRAGANCIAS,ESIKA,8.50000,2023-03-16
044778696,202307,PE,200106161,TRATAMIENTO CORPORAL,CYZONE,25.90000,2023-04-26
050474992,202307,PE,210098462,MAQUILLAJE,CYZONE,16.45000,2023-04-26
046155823,202307,PE,210098463,MAQUILLAJE,CYZONE,16.45000,2023-04-26
046458842,202307,PE,200099310,FRAGANCIAS,ESIKA,25.90000,2023-04-26
049864523,202304,PE,200095464,CUIDADO PERSONAL,ESIKA,8.90000,2023-02-27
044264900,202302,PE,200105143,MAQUILLAJE,LBEL,12.50000,2023-01-12
030990463,202301,PE,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2023-01-06
044842734,202305,PE,200095162,CUIDADO PERSONAL,ESIKA,8.90000,2023-03-27
046504038,202306,PE,200105190,CUIDADO PERSONAL,ESIKA,7.38000,2023-04-14
049446322,202304,PE,210092742,MAQUILLAJE,ESIKA,5.39000,2023-03-03
048334660,202307,PE,200083997,FRAGANCIAS,ESIKA,63.90000,2023-04-25
049482833,202304,PE,210095973,MAQUILLAJE,CYZONE,12.45000,2023-03-07
044419343,202304,PE,200103022,CUIDADO PERSONAL,ESIKA,11.65000,2023-03-07
044793490,202306,PE,200102371,MAQUILLAJE,CYZONE,25.90000,2023-04-03
049684789,202302,PE,200107825,CUIDADO PERSONAL,LBEL,19.90000,2023-01-23
047597889,202306,PE,200107369,MAQUILLAJE,CYZONE,13.90000,2023-04-12
050545032,202306,PE,200095465,CUIDADO PERSONAL,ESIKA,6.51000,2023-04-11
049329539,202306,PE,200103449,CUIDADO PERSONAL,CYZONE,7.38000,2023-04-21
044184257,202306,PE,210099771,HOGAR,CYZONE,22.90000,2023-04-17
046945409,202304,PE,200106378,FRAGANCIAS,CYZONE,30.32000,2023-03-03
047267382,202307,PE,200105140,MAQUILLAJE,LBEL,12.90000,2023-04-28
020317701,202307,PE,200105041,FRAGANCIAS,ESIKA,29.17000,2023-04-27
050175596,202306,PE,200106346,FRAGANCIAS,ESIKA,25.50000,2023-04-05
049593988,202306,PE,200109872,FRAGANCIAS,CYZONE,20.00000,2023-04-11
042471925,202302,PE,200089509,FRAGANCIAS,ESIKA,59.90000,2023-01-23
048221556,202306,PE,200106304,FRAGANCIAS,ESIKA,37.90000,2023-04-21
048221556,202306,PE,210090137,BIJOUTERIE,ESIKA,21.90000,2023-04-21
048221556,202306,PE,210095249,CUIDADO PERSONAL,CYZONE,16.45000,2023-04-21
049635478,202306,PE,200109872,FRAGANCIAS,CYZONE,13.30000,2023-04-13
049546394,202306,PE,200084778,CUIDADO PERSONAL,CYZONE,20.90000,2023-04-13
050233324,202304,PE,210093293,BIJOUTERIE,ESIKA,27.90000,2023-02-13
041408413,202306,PE,200106488,TRATAMIENTO FACIAL,CYZONE,19.90000,2023-04-14
048742556,202307,PE,200082674,FRAGANCIAS,ESIKA,28.90000,2023-04-26
046458842,202307,PE,200112475,TRATAMIENTO FACIAL,ESIKA,24.95000,2023-04-26
046681606,202313,PE,200108752,CUIDADO PERSONAL,ESIKA,11.98000,2023-09-08
051078098,202313,PE,210095973,MAQUILLAJE,CYZONE,8.90000,2023-09-08
046204522,202313,PE,200082652,CUIDADO PERSONAL,ESIKA,32.90000,2023-09-08
031815142,202313,PE,200113792,MAQUILLAJE,CYZONE,14.90000,2023-09-08
049460996,202313,PE,210096269,MAQUILLAJE,ESIKA,21.90000,2023-09-08
035960589,202313,PE,200095464,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-08
050757323,202313,PE,200095903,FRAGANCIAS,ESIKA,59.90000,2023-09-08
047180252,202313,PE,210102594,COMPLEMENTOS,CYZONE,49.90000,2023-09-08
050757323,202313,PE,210099064,BIJOUTERIE,ESIKA,74.90000,2023-09-08
035960589,202313,PE,210101851,PROMOCION USUARIOS,CYZONE,2.50000,2023-09-08
050799263,202313,PE,210103771,BIJOUTERIE,ESIKA,39.90000,2023-09-08
037437662,202313,PE,200105041,FRAGANCIAS,ESIKA,19.90000,2023-09-08
046940601,202313,PE,200090349,CUIDADO PERSONAL,ESIKA,19.90000,2023-09-08
035960589,202313,PE,200095570,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-08
050757323,202313,PE,200102292,MAQUILLAJE,ESIKA,62.90000,2023-09-08
049633920,202313,PE,200108674,CUIDADO PERSONAL,ESIKA,7.63000,2023-09-08
031815142,202313,PE,200113856,MAQUILLAJE,LBEL,15.90000,2023-09-08
051064283,202313,PE,200111393,CUIDADO PERSONAL,CYZONE,15.90000,2023-09-08
037437662,202313,PE,200094217,FRAGANCIAS,ESIKA,44.90000,2023-09-08
050963438,202313,PE,200105335,FRAGANCIAS,LBEL,46.63000,2023-09-08
051148533,202313,PE,200095374,CUIDADO PERSONAL,ESIKA,8.72000,2023-09-08
031815142,202313,PE,200113793,MAQUILLAJE,CYZONE,14.90000,2023-09-08
050179664,202313,PE,210099146,BIJOUTERIE,ESIKA,44.90000,2023-09-08
046940601,202313,PE,200090337,CUIDADO PERSONAL,ESIKA,19.90000,2023-09-08
035960589,202313,PE,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-08
047180252,202313,PE,200114784,TRATAMIENTO FACIAL,CYZONE,17.00000,2023-09-08
051148533,202313,PE,200115941,VARIOS,GENERICA,59.90000,2023-09-08
050757323,202313,PE,200098417,MAQUILLAJE,LBEL,39.00000,2023-09-08
023163578,202313,PE,200090452,FRAGANCIAS,ESIKA,39.90000,2023-09-08
051142764,202313,PE,210100810,BIJOUTERIE,CYZONE,42.90000,2023-09-08
035960589,202313,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-08
041408413,202313,PE,200112296,MAQUILLAJE,CYZONE,11.50000,2023-09-08
049801270,202313,PE,200095158,CUIDADO PERSONAL,ESIKA,11.90000,2023-09-08
050757323,202313,PE,200101245,TRATAMIENTO FACIAL,LBEL,56.00000,2023-09-08
023163578,202313,PE,200109192,MAQUILLAJE,LBEL,30.00000,2023-09-08
020385162,202313,PE,200108671,FRAGANCIAS,ESIKA,39.50000,2023-09-08
046681606,202313,PE,200095911,FRAGANCIAS,CYZONE,32.90000,2023-09-08
050799263,202313,PE,200115172,MUESTRAS COSMETICOS,ESIKA,1.90000,2023-09-08
039426935,202313,PE,210102005,COMPLEMENTOS,CYZONE,39.90000,2023-09-08
049635478,202313,PE,200105011,FRAGANCIAS,CYZONE,39.90000,2023-09-08
050757323,202313,PE,200103448,CUIDADO PERSONAL,ESIKA,7.63000,2023-09-08
051078098,202313,PE,200090452,FRAGANCIAS,ESIKA,39.90000,2023-09-08
049018150,202314,PE,200095512,FRAGANCIAS,LBEL,21.90000,2023-09-08
049037929,202314,PE,200089509,FRAGANCIAS,ESIKA,29.90000,2023-09-08
033266022,202314,PE,200089509,FRAGANCIAS,ESIKA,23.23000,2023-09-08
046875338,202314,PE,200113916,MAQUILLAJE,LBEL,49.00000,2023-09-08
049037929,202314,PE,200098555,FRAGANCIAS,ESIKA,43.30000,2023-09-08
051143493,202314,PE,200113952,TRATAMIENTO FACIAL,CYZONE,21.90000,2023-09-08
033266022,202314,PE,200103025,CUIDADO PERSONAL,ESIKA,15.80000,2023-09-08
049018150,202314,PE,200105011,FRAGANCIAS,CYZONE,24.52000,2023-09-08
049018150,202314,PE,200103449,CUIDADO PERSONAL,CYZONE,7.50000,2023-09-08
049018150,202314,PE,210104543,BIJOUTERIE,ESIKA,27.90000,2023-09-08
020429275,202314,PE,200107352,MAQUILLAJE,CYZONE,11.90000,2023-09-08
049018150,202314,PE,200109873,FRAGANCIAS,CYZONE,23.08000,2023-09-08
049037929,202314,PE,200082652,CUIDADO PERSONAL,ESIKA,30.90000,2023-09-08
046875338,202314,PE,210103960,COMPLEMENTOS,CYZONE,36.90000,2023-09-08
046875338,202314,PE,200102291,MAQUILLAJE,ESIKA,31.90000,2023-09-08
046875338,202314,PE,210095971,MAQUILLAJE,CYZONE,14.90000,2023-09-08
051143493,202314,PE,200089168,FRAGANCIAS,CYZONE,17.50000,2023-09-08
039508648,202314,PE,200072913,FRAGANCIAS,ESIKA,13.30000,2023-09-08
033477805,202311,PE,210102579,COMPLEMENTOS,CYZONE,62.90000,2023-08-03
046458842,202311,PE,200103354,MAQUILLAJE,ESIKA,12.90000,2023-07-17
045878090,202311,PE,200084882,FRAGANCIAS,LBEL,42.90000,2023-07-17
033834081,202311,PE,200103027,CUIDADO PERSONAL,ESIKA,15.00000,2023-07-17
047511186,202311,PE,200111234,TRATAMIENTO FACIAL,ESIKA,20.00000,2023-07-17
049684789,202311,PE,200103028,CUIDADO PERSONAL,ESIKA,14.98000,2023-08-03
045778851,202311,PE,200103020,CUIDADO PERSONAL,ESIKA,15.90000,2023-08-03
050119289,202311,PE,200094941,FRAGANCIAS,CYZONE,14.95000,2023-08-03
050217019,202311,PE,210100689,HOGAR,CYZONE,69.90000,2023-07-17
050217019,202311,PE,210102381,BIJOUTERIE,ESIKA,34.90000,2023-07-17
033266022,202311,PE,200109874,FRAGANCIAS,CYZONE,13.30000,2023-07-17
049684789,202311,PE,200112748,MAQUILLAJE,ESIKA,10.00000,2023-08-03
047319331,202311,PE,200110088,CUIDADO PERSONAL,LBEL,15.90000,2023-07-17
050532917,202311,PE,210102043,COMPLEMENTOS,CYZONE,39.90000,2023-08-03
