CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
051254023,200103022,CUIDADO PERSONAL,ESIKA,13.35000,2024-07-19
052321174,200112294,MAQUILLAJE,CYZONE,9.90000,2024-07-19
051129296,210105348,COMPLEMENTOS,CYZONE,46.90000,2024-07-19
051129296,210106098,BIJOUTERIE,ESIKA,39.90000,2024-07-19
045579557,200113548,FRAGANCIAS,ESIKA,59.90000,2024-07-19
050852121,200085506,FRAGANCIAS,LBEL,100.00000,2024-07-19
051356535,200086399,FRAGANCIAS,LBEL,29.90000,2024-07-19
052364329,210100689,HOGAR,CYZONE,74.90000,2024-07-19
052364329,200088133,FRAGANCIAS,ESIKA,42.90000,2024-07-19
051356535,210103679,BIJOUTERIE,CYZONE,24.90000,2024-07-19
052364329,200103961,TRATAMIENTO CORPORAL,LBEL,9.00000,2024-07-19
050852121,200110963,MAQUILLAJE,LBEL,26.00000,2024-07-19
033529260,200109566,MAQUILLAJE,CYZONE,18.00000,2024-07-19
051356535,200113548,FRAGANCIAS,ESIKA,34.85000,2024-07-19
051129296,200115402,MAQUILLAJE,CYZONE,15.90000,2024-07-19
034766592,200109613,MAQUILLAJE,CYZONE,14.90000,2024-07-19
052321174,200115403,MAQUILLAJE,CYZONE,15.90000,2024-07-19
051129296,200103025,CUIDADO PERSONAL,ESIKA,23.90000,2024-07-19
051356535,200105983,MAQUILLAJE,LBEL,17.00000,2024-07-19
050852121,200039855,FRAGANCIAS,CYZONE,22.77000,2024-07-19
050852121,200111155,FRAGANCIAS,CYZONE,21.10000,2024-07-19
045869830,200113309,MAQUILLAJE,ESIKA,15.90000,2024-07-19
050852121,200106449,MAQUILLAJE,ESIKA,19.90000,2024-07-19
051254023,200106378,FRAGANCIAS,CYZONE,16.40000,2024-07-19
034766592,210104958,COMPLEMENTOS,CYZONE,99.90000,2024-07-19
051254023,210097992,BIJOUTERIE,CYZONE,19.90000,2024-07-19
045869830,210105999,BIJOUTERIE,CYZONE,21.45000,2024-07-19
050852121,200107184,MAQUILLAJE,CYZONE,16.90000,2024-07-19
052321174,210101545,PROMOCION USUARIOS,ESIKA,2.50000,2024-07-19
051254023,200110692,FRAGANCIAS,ESIKA,62.90000,2024-07-19
051254023,210103644,VARIOS,CYZONE,12.90000,2024-07-19
051129296,200109873,FRAGANCIAS,CYZONE,34.90000,2024-07-19
052321174,200108507,CUIDADO PERSONAL,ESIKA,16.90000,2024-07-19
052105560,200113873,TRATAMIENTO FACIAL,LBEL,30.22000,2024-07-19
033529260,210105798,BIJOUTERIE,ESIKA,49.90000,2024-07-19
021793760,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-05
051940229,200114037,TRATAMIENTO FACIAL,LBEL,17.46000,2024-07-05
051973836,200116082,MAQUILLAJE,ESIKA,32.90000,2024-07-05
021793760,210105344,COMPLEMENTOS,CYZONE,49.90000,2024-07-05
021793760,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-05
048433154,200115279,CUIDADO PERSONAL,LBEL,21.90000,2024-07-05
051940229,200113787,FRAGANCIAS,LBEL,44.90000,2024-07-05
047499070,200106606,MAQUILLAJE,CYZONE,16.90000,2024-07-05
048433154,210105344,COMPLEMENTOS,CYZONE,49.90000,2024-07-05
047499070,200095420,CUIDADO PERSONAL,ESIKA,5.40000,2024-07-05
021793760,200106654,MAQUILLAJE,ESIKA,19.90000,2024-07-05
052263344,210104055,COMPLEMENTOS,CYZONE,64.90000,2024-07-05
047687314,210095249,CUIDADO PERSONAL,CYZONE,24.90000,2024-07-05
048433154,210104068,RELOJES,ESIKA,99.90000,2024-07-05
052263344,210104364,MAQUILLAJE,CYZONE,18.90000,2024-07-05
051973836,200082687,CUIDADO PERSONAL,ESIKA,23.90000,2024-07-05
048433154,200108048,FRAGANCIAS,CYZONE,22.90000,2024-07-05
047499070,210100496,MAQUILLAJE,CYZONE,7.90000,2024-07-05
047499070,210100499,MAQUILLAJE,CYZONE,7.90000,2024-07-05
052252415,200113416,MAQUILLAJE,LBEL,49.00000,2024-07-05
052252415,200088567,TRATAMIENTO CORPORAL,ESIKA,23.90000,2024-07-05
051917480,200090349,CUIDADO PERSONAL,ESIKA,31.90000,2024-07-16
051917480,200115170,CUIDADO PERSONAL,ESIKA,26.90000,2024-07-16
051917480,200111391,CUIDADO PERSONAL,CYZONE,12.45000,2024-07-16
052135567,200064310,FRAGANCIAS,ESIKA,8.90000,2024-07-16
052135567,210105499,RELOJES,ESIKA,124.90000,2024-07-16
052047269,200106651,MAQUILLAJE,ESIKA,17.90000,2024-07-16
052135567,200105125,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-16
052486300,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-16
039592525,200112561,CUIDADO PERSONAL,ESIKA,20.90000,2024-07-23
052324548,200091727,FRAGANCIAS,ESIKA,47.90000,2024-07-22
052208297,210105839,BIJOUTERIE,ESIKA,39.90000,2024-07-22
052324548,200109158,MAQUILLAJE,LBEL,27.00000,2024-07-22
052027209,210100689,HOGAR,CYZONE,74.90000,2024-07-22
052508843,200095382,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-22
038304471,200103027,CUIDADO PERSONAL,ESIKA,14.98000,2024-07-22
052324548,200115588,FRAGANCIAS,CYZONE,34.90000,2024-07-22
052502403,200086172,FRAGANCIAS,CYZONE,44.90000,2024-07-22
038304471,210096002,HOGAR,CYZONE,44.90000,2024-07-22
052335949,200117468,MAQUILLAJE,ESIKA,13.90000,2024-07-22
052508800,200111416,TRATAMIENTO FACIAL,CYZONE,28.70000,2024-07-22
052335949,210098462,MAQUILLAJE,CYZONE,16.90000,2024-07-22
052335949,200115278,TRATAMIENTO FACIAL,ESIKA,27.90000,2024-07-22
052508800,200114851,TRATAMIENTO FACIAL,CYZONE,23.10000,2024-07-22
038304471,200116781,MAQUILLAJE,CYZONE,16.90000,2024-07-22
051893042,200097947,FRAGANCIAS,CYZONE,26.63000,2024-07-18
052484251,200108807,CUIDADO PERSONAL,ESIKA,9.90000,2024-07-18
052208777,200114038,TRATAMIENTO FACIAL,ESIKA,29.70000,2024-07-18
052415934,210105193,RELOJES,ESIKA,119.90000,2024-07-18
044474727,200103448,CUIDADO PERSONAL,ESIKA,12.90000,2024-07-18
052415934,200112307,FRAGANCIAS,ESIKA,44.90000,2024-07-18
052317975,200106556,MAQUILLAJE,CYZONE,23.90000,2024-07-18
052216281,200105017,FRAGANCIAS,CYZONE,14.95000,2024-07-18
052385458,200109566,MAQUILLAJE,CYZONE,21.90000,2024-07-18
051893042,200114055,MAQUILLAJE,CYZONE,18.90000,2024-07-18
052208777,200106661,MAQUILLAJE,ESIKA,17.90000,2024-07-18
052208777,200112530,TRATAMIENTO CORPORAL,ESIKA,27.90000,2024-07-18
044474727,200103028,CUIDADO PERSONAL,ESIKA,13.90000,2024-07-18
042845353,210101985,COMPLEMENTOS,CYZONE,69.90000,2024-07-18
052216281,200086399,FRAGANCIAS,LBEL,23.37000,2024-07-18
052216281,200090349,CUIDADO PERSONAL,ESIKA,18.30000,2024-07-18
052380553,200088035,MAQUILLAJE,LBEL,42.00000,2024-07-18
052317975,200115278,TRATAMIENTO FACIAL,ESIKA,27.90000,2024-07-18
044474727,210104905,COMPLEMENTOS,CYZONE,29.90000,2024-07-18
052380553,200113952,TRATAMIENTO FACIAL,CYZONE,27.90000,2024-07-18
052121175,200100617,FRAGANCIAS,ESIKA,21.00000,2024-07-18
052415934,200106852,FRAGANCIAS,LBEL,69.50000,2024-07-18
052317975,200111162,FRAGANCIAS,CYZONE,44.90000,2024-07-18
051893042,200115451,CUIDADO PERSONAL,ESIKA,18.30000,2024-07-18
052208777,200098555,FRAGANCIAS,ESIKA,31.90000,2024-07-18
049691823,200111393,CUIDADO PERSONAL,CYZONE,16.90000,2024-07-18
049691823,200115402,MAQUILLAJE,CYZONE,15.90000,2024-07-18
039061287,200112304,FRAGANCIAS,ESIKA,43.90000,2024-07-09
034978506,200108807,CUIDADO PERSONAL,ESIKA,4.98000,2024-07-09
034978506,200095865,MUESTRAS COSMETICOS,LBEL,1.30000,2024-07-09
034978506,200103449,CUIDADO PERSONAL,CYZONE,4.98000,2024-07-09
052105560,200105011,FRAGANCIAS,CYZONE,12.90000,2024-07-09
052341973,200112748,MAQUILLAJE,ESIKA,19.90000,2024-07-09
051056906,200103448,CUIDADO PERSONAL,ESIKA,12.90000,2024-07-09
052105560,200107852,TRATAMIENTO FACIAL,LBEL,64.50000,2024-07-09
052218209,210100409,CUIDADO PERSONAL,LBEL,8.41000,2024-07-09
051056906,200113309,MAQUILLAJE,ESIKA,15.90000,2024-07-09
052341973,200102089,MAQUILLAJE,CYZONE,8.50000,2024-07-09
052385458,200111393,CUIDADO PERSONAL,CYZONE,16.90000,2024-07-18
052380553,200102107,MAQUILLAJE,CYZONE,8.50000,2024-07-18
052121175,210095249,CUIDADO PERSONAL,CYZONE,31.90000,2024-07-18
051893042,200109874,FRAGANCIAS,CYZONE,26.64000,2024-07-18
052121175,200095570,CUIDADO PERSONAL,ESIKA,6.41000,2024-07-18
052121175,200102104,MAQUILLAJE,CYZONE,16.90000,2024-07-18
034978506,200115496,FRAGANCIAS,CYZONE,14.54000,2024-07-18
052317975,200102109,MAQUILLAJE,CYZONE,16.90000,2024-07-18
051893042,200111162,FRAGANCIAS,CYZONE,22.77000,2024-07-18
052121175,200115940,MAQUILLAJE,CYZONE,16.90000,2024-07-18
052317975,200108048,FRAGANCIAS,CYZONE,26.90000,2024-07-18
052317975,200086172,FRAGANCIAS,CYZONE,44.90000,2024-07-18
042845353,200105188,CUIDADO PERSONAL,ESIKA,9.90000,2024-07-18
052142881,200107184,MAQUILLAJE,CYZONE,17.90000,2024-07-18
052415934,210097035,MAQUILLAJE,CYZONE,17.90000,2024-07-18
052208777,200105218,TRATAMIENTO FACIAL,ESIKA,32.90000,2024-07-18
051893042,210104357,MAQUILLAJE,CYZONE,27.90000,2024-07-18
052484251,200107184,MAQUILLAJE,CYZONE,17.90000,2024-07-18
052415934,200108161,MAQUILLAJE,CYZONE,13.90000,2024-07-18
052142881,200098555,FRAGANCIAS,ESIKA,31.90000,2024-07-18
044474727,200118628,VARIOS,GENERICA,59.90000,2024-07-18
052474191,200085822,FRAGANCIAS,ESIKA,46.30000,2024-07-18
052208777,200106446,MAQUILLAJE,ESIKA,14.90000,2024-07-18
010316898,210105863,BIJOUTERIE,ESIKA,49.90000,2024-07-25
052252415,200082708,MAQUILLAJE,LBEL,35.00000,2024-07-25
036888067,200115515,TRATAMIENTO FACIAL,CYZONE,17.90000,2024-07-25
010316898,200105158,MAQUILLAJE,LBEL,26.00000,2024-07-25
010316898,210105890,COMPLEMENTOS,CYZONE,51.90000,2024-07-25
052252415,200111318,FRAGANCIAS,LBEL,97.00000,2024-07-25
036888067,210096266,MAQUILLAJE,ESIKA,17.90000,2024-07-25
010316898,200115551,TRATAMIENTO CORPORAL,CYZONE,19.00000,2024-07-25
021793760,200108671,FRAGANCIAS,ESIKA,42.45000,2024-07-25
010018668,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2024-07-25
048605184,200105335,FRAGANCIAS,LBEL,39.90000,2024-07-31
052027209,210105245,COMPLEMENTOS,ESIKA,69.90000,2024-07-22
052208297,200114550,TRATAMIENTO FACIAL,CYZONE,14.24000,2024-07-22
041059117,210105975,BIJOUTERIE,CYZONE,49.90000,2024-07-22
052502403,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2024-07-22
041059117,200106852,FRAGANCIAS,LBEL,45.62000,2024-07-22
052208297,200115496,FRAGANCIAS,CYZONE,19.95000,2024-07-22
051129296,200117468,MAQUILLAJE,ESIKA,14.71000,2024-07-19
045579557,200114219,MAQUILLAJE,CYZONE,27.90000,2024-07-19
034766592,210106098,BIJOUTERIE,ESIKA,39.90000,2024-07-19
034766592,200098673,FRAGANCIAS,ESIKA,39.90000,2024-07-19
051129296,200112359,CUIDADO PERSONAL,ESIKA,32.90000,2024-07-19
033529260,200106606,MAQUILLAJE,CYZONE,18.90000,2024-07-19
045579557,210105894,PROMOCION USUARIOS,ESIKA,51.90000,2024-07-19
051766490,210100407,CUIDADO PERSONAL,CYZONE,31.90000,2024-07-19
050852121,210096266,MAQUILLAJE,ESIKA,17.90000,2024-07-19
051766490,200115165,MAQUILLAJE,ESIKA,19.90000,2024-07-19
033529260,200109566,MAQUILLAJE,CYZONE,15.50000,2024-07-19
045579557,210099853,MAQUILLAJE,CYZONE,56.90000,2024-07-19
052332435,210105864,BIJOUTERIE,ESIKA,19.90000,2024-07-19
043364677,200109566,MAQUILLAJE,CYZONE,16.90000,2024-07-19
051356535,200039855,FRAGANCIAS,CYZONE,22.09000,2024-07-19
052105560,200114097,MAQUILLAJE,CYZONE,35.90000,2024-07-19
051129296,210105405,BIJOUTERIE,ESIKA,54.90000,2024-07-19
034766592,200116780,MAQUILLAJE,CYZONE,16.90000,2024-07-19
052364329,200093883,FRAGANCIAS,ESIKA,23.90000,2024-07-19
043364677,200103025,CUIDADO PERSONAL,ESIKA,23.90000,2024-07-19
051129296,200111145,FRAGANCIAS,ESIKA,30.19000,2024-07-19
052478715,210104358,MAQUILLAJE,CYZONE,27.90000,2024-07-17
031344638,200108048,FRAGANCIAS,CYZONE,23.90000,2024-07-17
052093236,200102762,MAQUILLAJE,ESIKA,26.90000,2024-07-17
052485088,200103961,TRATAMIENTO CORPORAL,LBEL,9.00000,2024-07-17
052093236,200102370,FRAGANCIAS,ESIKA,28.14000,2024-07-17
052485088,210097030,CUIDADO PERSONAL,LBEL,11.00000,2024-07-17
052474183,210105245,COMPLEMENTOS,ESIKA,69.90000,2024-07-17
052485088,200106279,FRAGANCIAS,ESIKA,19.95000,2024-07-17
033740395,200082678,FRAGANCIAS,ESIKA,14.97000,2024-07-17
042829803,200117468,MAQUILLAJE,ESIKA,13.90000,2024-07-17
031344638,200072913,FRAGANCIAS,ESIKA,17.45000,2024-07-17
042829803,200103026,CUIDADO PERSONAL,ESIKA,18.90000,2024-07-17
033740395,210105373,COMPLEMENTOS,CYZONE,44.90000,2024-07-17
009687599,200103449,CUIDADO PERSONAL,CYZONE,4.98000,2024-07-26
047266211,200114209,MAQUILLAJE,CYZONE,16.90000,2024-07-26
047266211,200115404,MAQUILLAJE,CYZONE,15.90000,2024-07-26
052046947,200095426,CUIDADO PERSONAL,CYZONE,4.98000,2024-07-26
009687599,200105125,CUIDADO PERSONAL,ESIKA,4.98000,2024-07-26
052073731,210097030,CUIDADO PERSONAL,LBEL,23.00000,2024-07-26
047266211,210097089,CUIDADO PERSONAL,LBEL,12.90000,2024-07-26
047266211,200116779,MAQUILLAJE,CYZONE,16.90000,2024-07-26
052046947,200095464,CUIDADO PERSONAL,ESIKA,4.98000,2024-07-26
052263344,200114052,MAQUILLAJE,CYZONE,18.90000,2024-07-26
051844726,210105833,BIJOUTERIE,ESIKA,39.90000,2024-07-26
051844726,200105017,FRAGANCIAS,CYZONE,19.95000,2024-07-26
052046947,200103449,CUIDADO PERSONAL,CYZONE,4.98000,2024-07-26
051844726,200115091,MAQUILLAJE,ESIKA,21.90000,2024-08-16
052208297,200106556,MAQUILLAJE,CYZONE,15.90000,2024-08-16
047266211,200114817,TRATAMIENTO FACIAL,CYZONE,10.00000,2024-08-16
052128625,200114911,FRAGANCIAS,CYZONE,34.95000,2024-08-16
047266211,200099047,FRAGANCIAS,ESIKA,43.65000,2024-08-16
052263344,200109611,MAQUILLAJE,CYZONE,20.90000,2024-08-16
047266211,200114817,TRATAMIENTO FACIAL,CYZONE,8.90000,2024-08-16
047266211,200114911,FRAGANCIAS,CYZONE,28.60000,2024-08-16
051844726,210105418,BIJOUTERIE,CYZONE,24.90000,2024-08-16
052108101,200094941,FRAGANCIAS,CYZONE,26.90000,2024-08-16
052105560,200098673,FRAGANCIAS,ESIKA,44.90000,2024-08-16
052252415,200104255,FRAGANCIAS,ESIKA,43.90000,2024-08-16
052128625,200113952,TRATAMIENTO FACIAL,CYZONE,20.00000,2024-08-16
048433154,200117467,MAQUILLAJE,ESIKA,13.90000,2024-07-30
048433154,200114104,MAQUILLAJE,CYZONE,17.90000,2024-07-30
051056906,210096467,RELOJES,CYZONE,69.90000,2024-07-30
047499070,200112748,MAQUILLAJE,ESIKA,19.90000,2024-07-30
047499070,200115496,FRAGANCIAS,CYZONE,14.54000,2024-07-30
048433154,200095170,CUIDADO PERSONAL,ESIKA,5.33000,2024-07-30
052404940,210104910,COMPLEMENTOS,CYZONE,44.90000,2024-07-30
048433154,200102064,MAQUILLAJE,CYZONE,32.90000,2024-07-30
047499070,200109566,MAQUILLAJE,CYZONE,11.20000,2024-07-30
052082706,200116440,TRATAMIENTO CORPORAL,ESIKA,38.90000,2024-07-30
048341519,200117470,MAQUILLAJE,ESIKA,13.90000,2024-07-30
048433154,200114556,TRATAMIENTO FACIAL,LBEL,49.95000,2024-07-30
047499070,200115403,MAQUILLAJE,CYZONE,11.30000,2024-07-30
048433154,200095170,CUIDADO PERSONAL,ESIKA,5.40000,2024-07-30
052082706,200106346,FRAGANCIAS,ESIKA,30.95000,2024-07-30
035775838,200105188,CUIDADO PERSONAL,ESIKA,7.06000,2024-07-30
033529260,200115484,TRATAMIENTO FACIAL,CYZONE,20.90000,2024-08-12
052222087,200112359,CUIDADO PERSONAL,ESIKA,30.90000,2024-08-12
033529260,210105311,PROMOCION USUARIOS,LBEL,49.00000,2024-08-12
051129296,210105340,COMPLEMENTOS,CYZONE,44.90000,2024-08-12
033529260,210098530,MAQUILLAJE,CYZONE,27.90000,2024-08-12
041059117,200105017,FRAGANCIAS,CYZONE,15.00000,2024-08-12
052508843,210105418,BIJOUTERIE,CYZONE,24.90000,2024-08-12
033529260,210105816,BIJOUTERIE,ESIKA,49.90000,2024-08-12
052508843,200090452,FRAGANCIAS,ESIKA,39.90000,2024-08-12
043364677,210104995,BIJOUTERIE,CYZONE,24.90000,2024-08-12
051129296,200114125,MAQUILLAJE,CYZONE,17.90000,2024-08-12
052222087,200108408,FRAGANCIAS,ESIKA,29.90000,2024-08-12
052222087,210107066,BIJOUTERIE,ESIKA,29.90000,2024-08-12
051056906,200115515,TRATAMIENTO FACIAL,CYZONE,19.90000,2024-08-12
052222087,210099852,MAQUILLAJE,CYZONE,61.90000,2024-08-12
052280400,200113633,FRAGANCIAS,LBEL,42.54000,2024-08-12
052222087,200114911,FRAGANCIAS,CYZONE,34.95000,2024-08-12
052324548,200115279,CUIDADO PERSONAL,LBEL,25.90000,2024-08-12
041059117,200113882,MAQUILLAJE,ESIKA,13.90000,2024-08-12
052508843,200113937,MAQUILLAJE,ESIKA,12.00000,2024-08-12
052282004,200105188,CUIDADO PERSONAL,ESIKA,7.60000,2024-08-12
052142881,200110112,CUIDADO PERSONAL,LBEL,27.00000,2024-08-09
051254023,200111145,FRAGANCIAS,ESIKA,29.90000,2024-08-09
052380553,200115092,MAQUILLAJE,ESIKA,15.50000,2024-08-09
052142881,200108125,TRATAMIENTO CORPORAL,ESIKA,9.90000,2024-08-09
052484251,200082674,FRAGANCIAS,ESIKA,14.90000,2024-08-09
051254023,200114911,FRAGANCIAS,CYZONE,59.90000,2024-08-09
051254023,200115472,MAQUILLAJE,LBEL,58.00000,2024-08-09
052142881,210105250,MAQUILLAJE,CYZONE,58.90000,2024-08-09
052216281,210100500,MAQUILLAJE,CYZONE,8.90000,2024-08-09
051917480,210104946,COMPLEMENTOS,CYZONE,39.90000,2024-08-09
051254023,210106691,BIJOUTERIE,ESIKA,59.90000,2024-08-09
052093236,210105776,COMPLEMENTOS,ESIKA,9.90000,2024-08-09
052208777,200114097,MAQUILLAJE,CYZONE,25.90000,2024-08-09
052216281,200103441,CUIDADO PERSONAL,ESIKA,4.98000,2024-08-09
052121175,200114911,FRAGANCIAS,CYZONE,29.90000,2024-08-09
052484251,210105776,COMPLEMENTOS,ESIKA,10.00000,2024-08-09
052321174,210105860,BIJOUTERIE,ESIKA,39.90000,2024-08-09
052121175,200102351,MAQUILLAJE,ESIKA,21.90000,2024-08-09
052415934,210099852,MAQUILLAJE,CYZONE,61.90000,2024-08-09
052121175,200110339,MAQUILLAJE,ESIKA,21.90000,2024-08-09
052216281,200103452,CUIDADO PERSONAL,LBEL,4.98000,2024-08-09
051254023,200106463,MAQUILLAJE,ESIKA,13.90000,2024-08-09
052380553,200098555,FRAGANCIAS,ESIKA,64.90000,2024-08-09
052142881,210105117,BIJOUTERIE,ESIKA,49.90000,2024-08-09
052321174,200095159,CUIDADO PERSONAL,ESIKA,7.60000,2024-08-09
052216281,200095170,CUIDADO PERSONAL,ESIKA,4.98000,2024-08-09
052142881,200115274,MAQUILLAJE,CYZONE,23.34000,2024-08-09
052142881,210104369,MAQUILLAJE,CYZONE,17.90000,2024-08-09
008592470,210101651,COMPLEMENTOS,ESIKA,59.90000,2024-08-09
052321174,200105177,TRATAMIENTO CORPORAL,ESIKA,10.90000,2024-08-09
052142881,210104992,BIJOUTERIE,CYZONE,24.90000,2024-08-09
052484251,200064310,FRAGANCIAS,ESIKA,26.90000,2024-08-09
052380553,200110336,MAQUILLAJE,ESIKA,15.50000,2024-08-09
052216281,200094936,FRAGANCIAS,CYZONE,17.90000,2024-08-09
052380553,210105339,COMPLEMENTOS,CYZONE,44.90000,2024-08-09
052208777,210105400,COMPLEMENTOS,CYZONE,35.90000,2024-08-09
052216281,200106455,MAQUILLAJE,ESIKA,13.90000,2024-08-09
052208777,200115274,MAQUILLAJE,CYZONE,23.34000,2024-08-09
052415934,200104873,CUIDADO PERSONAL,ESIKA,16.90000,2024-08-09
052380553,200115540,FRAGANCIAS,CYZONE,24.90000,2024-08-09
052208777,200105079,FRAGANCIAS,CYZONE,15.90000,2024-08-09
052208777,200115279,CUIDADO PERSONAL,LBEL,28.80000,2024-08-09
052415934,210104074,RELOJES,ESIKA,119.90000,2024-08-09
052208777,200106556,MAQUILLAJE,CYZONE,15.90000,2024-08-09
008592470,200106569,MAQUILLAJE,CYZONE,20.90000,2024-08-09
052208297,200114184,MAQUILLAJE,CYZONE,12.90000,2024-08-16
052121175,210105160,BIJOUTERIE,ESIKA,39.90000,2024-08-09
052121175,210105892,BIJOUTERIE,ESIKA,39.90000,2024-08-09
052216281,200099686,FRAGANCIAS,CYZONE,17.90000,2024-08-09
052484251,200115170,CUIDADO PERSONAL,ESIKA,22.90000,2024-08-09
052216281,200103448,CUIDADO PERSONAL,ESIKA,4.98000,2024-08-09
052142881,210099094,BIJOUTERIE,ESIKA,44.90000,2024-08-09
051917480,200115451,CUIDADO PERSONAL,ESIKA,18.30000,2024-08-09
008592470,200106572,MAQUILLAJE,CYZONE,20.90000,2024-08-09
052121175,200110341,MAQUILLAJE,ESIKA,21.90000,2024-08-09
052484251,200082678,FRAGANCIAS,ESIKA,26.90000,2024-08-09
052208777,200114105,MAQUILLAJE,CYZONE,13.56000,2024-08-09
052321174,200105327,FRAGANCIAS,ESIKA,20.90000,2024-08-09
044474727,200106445,MAQUILLAJE,ESIKA,13.90000,2024-08-09
051917480,200115454,CUIDADO PERSONAL,ESIKA,18.30000,2024-08-09
052380553,200114188,MAQUILLAJE,CYZONE,12.90000,2024-08-09
052093236,210100407,CUIDADO PERSONAL,CYZONE,14.49000,2024-08-09
052208777,200097947,FRAGANCIAS,CYZONE,26.50000,2024-08-09
052208777,200100838,FRAGANCIAS,ESIKA,79.90000,2024-08-09
008592470,210104946,COMPLEMENTOS,CYZONE,39.90000,2024-08-09
044474727,200115976,FRAGANCIAS,ESIKA,26.20000,2024-08-09
052380553,210099660,COMPLEMENTOS,CYZONE,49.90000,2024-08-09
052208777,200106447,MAQUILLAJE,ESIKA,9.90000,2024-08-09
052093236,200115914,MAQUILLAJE,CYZONE,22.90000,2024-08-09
052484251,200082678,FRAGANCIAS,ESIKA,14.90000,2024-08-09
052321174,210104997,BIJOUTERIE,CYZONE,39.90000,2024-08-09
051254023,210105860,BIJOUTERIE,ESIKA,39.90000,2024-08-09
035775838,200099047,FRAGANCIAS,ESIKA,43.65000,2024-07-30
052218209,200114784,TRATAMIENTO FACIAL,CYZONE,17.90000,2024-08-05
052341973,200108160,FRAGANCIAS,LBEL,20.00000,2024-08-05
052373875,200082687,CUIDADO PERSONAL,ESIKA,29.90000,2024-07-31
048605184,200117468,MAQUILLAJE,ESIKA,24.54000,2024-07-31
052360757,210095652,MAQUILLAJE,CYZONE,23.90000,2024-07-31
048605184,200106284,FRAGANCIAS,ESIKA,50.36000,2024-07-31
052373875,200114187,MAQUILLAJE,CYZONE,16.90000,2024-07-31
052373875,200082688,CUIDADO PERSONAL,ESIKA,29.90000,2024-07-31
052474183,200082687,CUIDADO PERSONAL,ESIKA,17.45000,2024-08-14
050368645,200095570,CUIDADO PERSONAL,ESIKA,7.38000,2024-08-14
052178282,200111145,FRAGANCIAS,ESIKA,54.77000,2024-08-14
050368645,200106446,MAQUILLAJE,ESIKA,13.90000,2024-08-14
051890019,200115170,CUIDADO PERSONAL,ESIKA,22.90000,2024-08-14
051347056,200112359,CUIDADO PERSONAL,ESIKA,30.90000,2024-08-14
023240475,200113835,MAQUILLAJE,LBEL,18.30000,2024-08-14
051347056,210100495,MAQUILLAJE,CYZONE,8.90000,2024-08-14
023240475,200105133,MAQUILLAJE,LBEL,18.30000,2024-08-14
050368645,200095426,CUIDADO PERSONAL,CYZONE,7.38000,2024-08-14
039592525,200114148,TRATAMIENTO CORPORAL,CYZONE,35.90000,2024-08-14
052474183,200086399,FRAGANCIAS,LBEL,30.90000,2024-08-14
050368645,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2024-08-14
039592525,200106446,MAQUILLAJE,ESIKA,13.90000,2024-08-14
023240475,200106446,MAQUILLAJE,ESIKA,13.90000,2024-08-14
039592525,200095158,CUIDADO PERSONAL,ESIKA,7.38000,2024-08-14
039592525,210105418,BIJOUTERIE,CYZONE,24.90000,2024-08-14
023240475,210105355,COMPLEMENTOS,CYZONE,59.90000,2024-08-14
050368645,200108674,CUIDADO PERSONAL,ESIKA,7.63000,2024-08-14
051347056,200116782,MAQUILLAJE,CYZONE,18.90000,2024-08-14
052178282,210105352,COMPLEMENTOS,CYZONE,58.90000,2024-08-14
051890019,210105135,BIJOUTERIE,ESIKA,39.90000,2024-08-14
052178282,200114125,MAQUILLAJE,CYZONE,25.90000,2024-08-14
050368645,200095170,CUIDADO PERSONAL,ESIKA,7.38000,2024-08-14
050368645,200106279,FRAGANCIAS,ESIKA,17.48000,2024-08-14
052474183,200113321,MAQUILLAJE,ESIKA,14.90000,2024-08-14
047780152,200110691,FRAGANCIAS,ESIKA,19.90000,2024-08-14
051347056,210090138,BIJOUTERIE,ESIKA,49.90000,2024-08-14
050368645,200105188,CUIDADO PERSONAL,ESIKA,7.38000,2024-08-14
052474183,210102496,PROMOCION USUARIOS,ESIKA,32.90000,2024-08-14
051347056,210104356,MAQUILLAJE,CYZONE,23.90000,2024-08-14
052341973,200105070,MAQUILLAJE,LBEL,34.95000,2024-08-05
052341973,200099047,FRAGANCIAS,ESIKA,24.90000,2024-08-05
052218209,200103025,CUIDADO PERSONAL,ESIKA,21.98000,2024-08-05
052341973,200115453,CUIDADO PERSONAL,ESIKA,15.58000,2024-08-05
052341973,200115170,CUIDADO PERSONAL,ESIKA,16.19000,2024-08-05
052341973,210106096,BIJOUTERIE,ESIKA,19.90000,2024-08-05
052341973,210105862,BIJOUTERIE,ESIKA,34.90000,2024-08-05
052341973,210106055,BIJOUTERIE,ESIKA,19.90000,2024-08-05
052222087,200106284,FRAGANCIAS,ESIKA,49.90000,2024-08-12
033529260,200109583,MAQUILLAJE,ESIKA,26.90000,2024-08-12
